"","id","long","lat","order","hole","piece","group","city","state","count"
"111","90004",-118.315724,34.081661,4836381,FALSE,"1","90004.1","Los Angeles","CA",20746
"112","90004",-118.315712,34.083504,4836382,FALSE,"1","90004.1","Los Angeles","CA",20746
"113","90004",-118.309145,34.083509,4836383,FALSE,"1","90004.1","Los Angeles","CA",20746
"114","90004",-118.284464,34.083589,4836384,FALSE,"1","90004.1","Los Angeles","CA",20746
"115","90004",-118.284428,34.079641,4836385,FALSE,"1","90004.1","Los Angeles","CA",20746
"116","90004",-118.281594,34.078403,4836386,FALSE,"1","90004.1","Los Angeles","CA",20746
"117","90004",-118.282043,34.077698,4836387,FALSE,"1","90004.1","Los Angeles","CA",20746
"118","90004",-118.284419,34.078735,4836388,FALSE,"1","90004.1","Los Angeles","CA",20746
"119","90004",-118.284399,34.076717,4836389,FALSE,"1","90004.1","Los Angeles","CA",20746
"120","90004",-118.283044,34.076126,4836390,FALSE,"1","90004.1","Los Angeles","CA",20746
"121","90004",-118.282087,34.075677,4836391,FALSE,"1","90004.1","Los Angeles","CA",20746
"122","90004",-118.284036,34.072629,4836392,FALSE,"1","90004.1","Los Angeles","CA",20746
"123","90004",-118.28436,34.072782,4836393,FALSE,"1","90004.1","Los Angeles","CA",20746
"124","90004",-118.284334,34.068528,4836394,FALSE,"1","90004.1","Los Angeles","CA",20746
"125","90004",-118.285815,34.068986,4836395,FALSE,"1","90004.1","Los Angeles","CA",20746
"126","90004",-118.289365,34.069056,4836396,FALSE,"1","90004.1","Los Angeles","CA",20746
"127","90004",-118.289764,34.070396,4836397,FALSE,"1","90004.1","Los Angeles","CA",20746
"128","90004",-118.291666,34.070382,4836398,FALSE,"1","90004.1","Los Angeles","CA",20746
"129","90004",-118.291662,34.069052,4836399,FALSE,"1","90004.1","Los Angeles","CA",20746
"130","90004",-118.301597,34.06901,4836400,FALSE,"1","90004.1","Los Angeles","CA",20746
"131","90004",-118.301662,34.071186,4836401,FALSE,"1","90004.1","Los Angeles","CA",20746
"132","90004",-118.302917,34.071178,4836402,FALSE,"1","90004.1","Los Angeles","CA",20746
"133","90004",-118.302901,34.069119,4836403,FALSE,"1","90004.1","Los Angeles","CA",20746
"134","90004",-118.309114,34.068961,4836404,FALSE,"1","90004.1","Los Angeles","CA",20746
"135","90004",-118.337348,34.068911,4836405,FALSE,"1","90004.1","Los Angeles","CA",20746
"136","90004",-118.337734,34.068981,4836406,FALSE,"1","90004.1","Los Angeles","CA",20746
"137","90004",-118.337995,34.080294,4836407,FALSE,"1","90004.1","Los Angeles","CA",20746
"138","90004",-118.338496,34.080292,4836408,FALSE,"1","90004.1","Los Angeles","CA",20746
"139","90004",-118.338583,34.083457,4836409,FALSE,"1","90004.1","Los Angeles","CA",20746
"140","90005",-118.337616,34.060423,4836410,FALSE,"1","90005.1","Los Angeles","CA",8080
"141","90005",-118.337054,34.060564,4836411,FALSE,"1","90005.1","Los Angeles","CA",8080
"142","90005",-118.3354,34.062054,4836412,FALSE,"1","90005.1","Los Angeles","CA",8080
"143","90005",-118.335259,34.060846,4836413,FALSE,"1","90005.1","Los Angeles","CA",8080
"144","90005",-118.330778,34.060956,4836414,FALSE,"1","90005.1","Los Angeles","CA",8080
"145","90005",-118.324868,34.06034,4836415,FALSE,"1","90005.1","Los Angeles","CA",8080
"146","90005",-118.324045,34.061839,4836416,FALSE,"1","90005.1","Los Angeles","CA",8080
"147","90005",-118.321406,34.061779,4836417,FALSE,"1","90005.1","Los Angeles","CA",8080
"148","90005",-118.321412,34.063581,4836418,FALSE,"1","90005.1","Los Angeles","CA",8080
"149","90005",-118.319959,34.063547,4836419,FALSE,"1","90005.1","Los Angeles","CA",8080
"150","90005",-118.319952,34.061746,4836420,FALSE,"1","90005.1","Los Angeles","CA",8080
"151","90005",-118.317203,34.060762,4836421,FALSE,"1","90005.1","Los Angeles","CA",8080
"152","90005",-118.309082,34.060675,4836422,FALSE,"1","90005.1","Los Angeles","CA",8080
"153","90005",-118.309078,34.059671,4836423,FALSE,"1","90005.1","Los Angeles","CA",8080
"154","90005",-118.298716,34.059733,4836424,FALSE,"1","90005.1","Los Angeles","CA",8080
"155","90005",-118.298722,34.061753,4836425,FALSE,"1","90005.1","Los Angeles","CA",8080
"156","90005",-118.296633,34.061765,4836426,FALSE,"1","90005.1","Los Angeles","CA",8080
"157","90005",-118.296637,34.063589,4836427,FALSE,"1","90005.1","Los Angeles","CA",8080
"158","90005",-118.295365,34.063595,4836428,FALSE,"1","90005.1","Los Angeles","CA",8080
"159","90005",-118.294129,34.061779,4836429,FALSE,"1","90005.1","Los Angeles","CA",8080
"160","90005",-118.294142,34.05976,4836430,FALSE,"1","90005.1","Los Angeles","CA",8080
"161","90005",-118.291633,34.059775,4836431,FALSE,"1","90005.1","Los Angeles","CA",8080
"162","90005",-118.291638,34.061793,4836432,FALSE,"1","90005.1","Los Angeles","CA",8080
"163","90005",-118.289895,34.061803,4836433,FALSE,"1","90005.1","Los Angeles","CA",8080
"164","90005",-118.289914,34.063691,4836434,FALSE,"1","90005.1","Los Angeles","CA",8080
"165","90005",-118.284302,34.063715,4836435,FALSE,"1","90005.1","Los Angeles","CA",8080
"166","90005",-118.282294,34.062865,4836436,FALSE,"1","90005.1","Los Angeles","CA",8080
"167","90005",-118.2842,34.059946,4836437,FALSE,"1","90005.1","Los Angeles","CA",8080
"168","90005",-118.284238,34.055845,4836438,FALSE,"1","90005.1","Los Angeles","CA",8080
"169","90005",-118.309064,34.055846,4836439,FALSE,"1","90005.1","Los Angeles","CA",8080
"170","90005",-118.318081,34.05585,4836440,FALSE,"1","90005.1","Los Angeles","CA",8080
"171","90005",-118.318774,34.05513,4836441,FALSE,"1","90005.1","Los Angeles","CA",8080
"172","90005",-118.327462,34.058516,4836442,FALSE,"1","90005.1","Los Angeles","CA",8080
"173","90005",-118.328281,34.056741,4836443,FALSE,"1","90005.1","Los Angeles","CA",8080
"174","90005",-118.32791,34.055256,4836444,FALSE,"1","90005.1","Los Angeles","CA",8080
"175","90005",-118.330074,34.055869,4836445,FALSE,"1","90005.1","Los Angeles","CA",8080
"176","90005",-118.328684,34.058899,4836446,FALSE,"1","90005.1","Los Angeles","CA",8080
"177","90005",-118.334975,34.059177,4836447,FALSE,"1","90005.1","Los Angeles","CA",8080
"178","90005",-118.336705,34.058597,4836448,FALSE,"1","90005.1","Los Angeles","CA",8080
"179","90005",-118.338167,34.058981,4836449,FALSE,"1","90005.1","Los Angeles","CA",8080
"180","90005",-118.337616,34.060423,4836450,FALSE,"1","90005.1","Los Angeles","CA",8080
"181","90005",-118.315406,34.063147,4836451,FALSE,"2","90005.2","Los Angeles","CA",8080
"182","90005",-118.314839,34.063121,4836452,FALSE,"2","90005.2","Los Angeles","CA",8080
"183","90005",-118.31436,34.063207,4836453,FALSE,"2","90005.2","Los Angeles","CA",8080
"184","90005",-118.313731,34.063419,4836454,FALSE,"2","90005.2","Los Angeles","CA",8080
"185","90005",-118.313157,34.063516,4836455,FALSE,"2","90005.2","Los Angeles","CA",8080
"186","90005",-118.310339,34.063516,4836456,FALSE,"2","90005.2","Los Angeles","CA",8080
"187","90005",-118.310332,34.061693,4836457,FALSE,"2","90005.2","Los Angeles","CA",8080
"188","90005",-118.315261,34.061696,4836458,FALSE,"2","90005.2","Los Angeles","CA",8080
"189","90005",-118.315406,34.063147,4836459,FALSE,"2","90005.2","Los Angeles","CA",8080
"190","90005",-118.301597,34.06356,4836460,FALSE,"3","90005.3","Los Angeles","CA",8080
"191","90005",-118.299197,34.063574,4836461,FALSE,"3","90005.3","Los Angeles","CA",8080
"192","90005",-118.299191,34.06175,4836462,FALSE,"3","90005.3","Los Angeles","CA",8080
"193","90005",-118.301597,34.061736,4836463,FALSE,"3","90005.3","Los Angeles","CA",8080
